Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
LS,2510,,"Moede, Karen Renee (4076-STUD)",26, 100.00,0,0,0,0,0,0,0,0,0
LS,2660,,"Smith, Kelly C (0528-CAAH)",20, 95.00,5.00,0,0,0,0,0,0,0,0
LS,2700,,"Bonadio, Wesley N (4015-STUD)",13, 100.00,0,0,0,0,0,0,0,0,0
LS,2750,,"Roesch, JoAnn M (0739-CBSHS)",119, 97.48,0,0,0,0,2.52,0,0,0,0
LS,2760,,"Roesch, JoAnn M (0739-CBSHS)",25, 100.00,0,0,0,0,0,0,0,0,0
LS,2770,,"Womack, Kelly Lynn (4015-STUD)",11, 36.36,54.55,0,0,0,9.09,0,0,0,0
LS,2780,,"Turke, Emily Grace (4015-STUD)",56, 96.43,1.79,0,0,0,1.79,0,0,0,0
LS,2910,,"Taylor, Robert L (4015-STUD)",8, #,#,#,#,#,#,#,#,#,#
LS,3560,,"Cox, Hubert L (0739-CBSHS)",20, 95.00,0,0,0,0,5.00,0,0,0,0
LS,3580,,"Willey, Richard D (0310-CAFLS)",11, 100.00,0,0,0,0,0,0,0,0,0
""
PSYC,2010,,"Brainerd, Edwin G (1355-CBSHS)",209, 28.71,25.84,20.10,10.53,9.09,5.74,0,0,0,0
PSYC,2010,,"Jorgensen, Jo Anne (1355-CBSHS)",183, 28.42,23.50,29.51,7.65,2.73,3.28,4.92,0,0,0
PSYC,2010,,"Pak, Chong Hyon (1355-CBSHS)",70, 57.14,22.86,8.57,8.57,2.86,0,0,0,0,0
PSYC,2010,,"Switzer, Fred S (1355-CBSHS)",70, 37.14,31.43,18.57,5.71,4.29,2.86,0,0,0,0
PSYC,2010,,"Taylor, Mary A (1355-CBSHS)",139, 18.71,41.01,28.06,3.60,2.88,5.76,0,0,0,0
PSYC,2010,H,"Taylor, Mary A (1355-CBSHS)",24, 75.00,25.00,0,0,0,0,0,0,0,0
PSYC,2020,,"Ellis, Lauren Elizabeth (0739-CBSHS)",46, 78.26,8.70,8.70,0,4.35,0,0,0,0,0
PSYC,2020,,"Link, Drew Morgan (1355-CBSHS)",14, 85.71,0,0,0,7.14,7.14,0,0,0,0
PSYC,2020,,"McKibben, Eric S (1355-CBSHS)",90, 82.22,3.33,7.78,1.11,1.11,4.44,0,0,0,0
PSYC,2020,,"Salley, James Nathaniel (1355-CBSHS)",25, 76.00,24.00,0,0,0,0,0,0,0,0
PSYC,3060,,"King, Bruce Michael (1355-CBSHS)",655, 66.87,18.17,8.55,2.90,2.14,1.07,0.31,0,0,0
PSYC,3090,,"Bisson, Jennifer Bailey (1355-CBSHS)",29, 13.79,34.48,27.59,6.90,10.34,3.45,3.45,0,0,0
PSYC,3090,,"Pace, Larry Alton (0707-CED)",30, 90.00,3.33,6.67,0,0,0,0,0,0,0
PSYC,3090,,"Tyrrell, Richard A (1355-CBSHS)",73, 42.47,30.14,15.07,5.48,5.48,1.37,0,0,0,0
PSYC,3100,,"Bisson, Jennifer Bailey (1355-CBSHS)",19, 26.32,42.11,15.79,10.53,0,0,5.26,0,0,0
PSYC,3100,,"Britt, Thomas W. (1355-CBSHS)",18, 44.44,22.22,16.67,0,11.11,0,5.56,0,0,0
PSYC,3100,,"Campbell, Robert L (1355-CBSHS)",19, 31.58,42.11,5.26,0,10.53,0,10.53,0,0,0
PSYC,3100,,"Merritt, Paul Steven (1355-CBSHS)",19, 36.84,42.11,10.53,0,0,0,10.53,0,0,0
PSYC,3100,,"Pace, Larry Alton (0707-CED)",16, 75.00,12.50,0,0,0,12.50,0,0,0,0
PSYC,3100,,"Stephens, Benjamin R (1355-CBSHS)",17, 52.94,41.18,5.88,0,0,0,0,0,0,0
PSYC,3100,,"Whetsel, Stephanie A (1355-CBSHS)",18, 33.33,38.89,5.56,5.56,11.11,5.56,0,0,0,0
PSYC,3240,,"Cantalupo, Claudio (1355-CBSHS)",139, 36.69,25.18,15.83,7.91,7.91,6.47,0,0,0,0
PSYC,3330,,"Alley, Thomas R (1355-CBSHS)",70, 18.57,40.00,24.29,11.43,2.86,2.86,0,0,0,0
PSYC,3340,,"Alley, Thomas R (1355-CBSHS)",29, 51.72,20.69,13.79,6.90,3.45,3.45,0,0,0,0
PSYC,3340,,"Sewall, Ashley Ann (1355-CBSHS)",17, 23.53,58.82,17.65,0,0,0,0,0,0,0
PSYC,3400,,"Alley, Pamela R (1355-CBSHS)",71, 30.99,42.25,14.08,5.63,4.23,2.82,0,0,0,0
PSYC,3520,,"Jorgensen, Jo Anne (1355-CBSHS)",145, 40.69,35.17,15.86,4.83,0,1.38,2.07,0,0,0
PSYC,3520,H,"Kowalski, Robin Marie (1355-CBSHS)",19, 73.68,21.05,5.26,0,0,0,0,0,0,0
PSYC,3640,,"McKibben, Eric S (1355-CBSHS)",70, 24.29,45.71,25.71,1.43,1.43,1.43,0,0,0,0
PSYC,3680,,"Gillispie, Skye K (1355-CBSHS)",70, 55.71,24.29,17.14,1.43,0,1.43,0,0,0,0
PSYC,3700,,"McKibben, Eric S (1355-CBSHS)",70, 40.00,45.71,12.86,1.43,0,0,0,0,0,0
PSYC,3830,,"Alley, Pamela R (1355-CBSHS)",69, 30.43,28.99,26.09,7.25,2.90,4.35,0,0,0,0
PSYC,3830,,"Zinzow, Heidi Marie (1355-CBSHS)",69, 17.39,46.38,27.54,4.35,2.90,1.45,0,0,0,0
PSYC,4080,,"Kowalski, Robin Marie (1355-CBSHS)",25, 44.00,32.00,16.00,4.00,4.00,0,0,0,0,0
PSYC,4150,,"Brainerd, Edwin G (1355-CBSHS)",76, 27.63,34.21,21.05,6.58,5.26,5.26,0,0,0,0
PSYC,4220,,"Cantalupo, Claudio (1355-CBSHS)",29, 20.69,31.03,31.03,3.45,10.34,3.45,0,0,0,0
PSYC,4220,,"Pagano, Christopher C (1355-CBSHS)",31, 29.03,25.81,29.03,12.90,3.23,0,0,0,0,0
PSYC,4750,,"Pilcher, June J. (1355-CBSHS)",19, 47.37,26.32,10.53,0,0,10.53,5.26,0,0,0
PSYC,4750,H,"Pilcher, June J. (1355-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PSYC,4800,,"McCubbin, James A (1355-CBSHS)",52, 51.92,36.54,3.85,0,1.92,0,5.77,0,0,0
PSYC,4800,,"Pilcher, June J. (1355-CBSHS)",25, 68.00,20.00,4.00,0,0,8.00,0,0,0,0
PSYC,4820,,"Pury, Cynthia L S (1355-CBSHS)",25, 44.00,44.00,8.00,0,4.00,0,0,0,0,0
PSYC,4890,,"Porter, Marissa Leigh Shuffler (1355-CBSHS)",44, 75.00,15.91,2.27,0,0,6.82,0,0,0,0
PSYC,4900,H,"Kowalski, Robin Marie (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4910,H,"Kowalski, Robin Marie (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4910,H,"Pilcher, June J. (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,4920,,"Fulmer, Crystal Burnette (4054-STUD)",52, 76.92,13.46,3.85,3.85,1.92,0,0,0,0,0
PSYC,4920,,"Wallace, Allison Leigh (5105-PROV)",60, 83.33,8.33,6.67,0,0,0,1.67,0,0,0
PSYC,4930,,"Zinzow, Heidi Marie (1355-CBSHS)",20, 65.00,10.00,5.00,0,10.00,10.00,0,0,0,0
PSYC,4970,,"Alley, Pamela R (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Bisson, Jennifer Bailey (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Jorgensen, Jo Anne (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Kowalski, Robin Marie (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Pagano, Christopher C (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Pury, Cynthia L S (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Taylor, Mary A (1355-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PSYC,4970,,"Tyrrell, Richard A (1355-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PSYC,4970,H,"Alley, Pamela R (1355-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
PSYC,4970,H,"Alley, Thomas R (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,H,"Pagano, Christopher C (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4970,H,"Pury, Cynthia L S (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Alley, Thomas R (1355-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Britt, Thomas W. (1355-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Cantalupo, Claudio (1355-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Gugerty, Leo J (1355-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"King, Bruce Michael (1355-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Kowalski, Robin Marie (1355-CBSHS)",17, 100.00,0,0,0,0,0,0,0,0,0
PSYC,4980,,"McCubbin, James A (1355-CBSHS)",10, 100.00,0,0,0,0,0,0,0,0,0
PSYC,4980,,"Merritt, Paul Steven (1355-CBSHS)",5, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Muth, Eric R. (1355-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Pilcher, June J. (1355-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Porter, Marissa Leigh Shuffler (1355-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
PSYC,4980,,"Pury, Cynthia L S (1355-CBSHS)",16, 100.00,0,0,0,0,0,0,0,0,0
PSYC,4980,,"Stephens, Benjamin R (1355-CBSHS)",21, 100.00,0,0,0,0,0,0,0,0,0
PSYC,4980,H,"Alley, Thomas R (1355-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"Kowalski, Robin Marie (1355-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"McCubbin, James A (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"Muth, Eric R. (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"Pak, Chong Hyon (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"Pilcher, June J. (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,4980,H,"Pury, Cynthia L S (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8110,,"Rosopa, Patrick J (1355-CBSHS)",19, 94.74,5.26,0,0,0,0,0,0,0,0
PSYC,8130,,"Moore, D Dewayne (1355-CBSHS)",23, 73.91,17.39,8.70,0,0,0,0,0,0,0
PSYC,8140,,"Moore, D Dewayne (1355-CBSHS)",13, 100.00,0,0,0,0,0,0,0,0,0
PSYC,8370,,"Pagano, Christopher C (1355-CBSHS)",16, 100.00,0,0,0,0,0,0,0,0,0
PSYC,8620,,"Sinclair, Robert Raymond (1355-CBSHS)",8, #,#,#,#,#,#,#,#,#,#
PSYC,8690,,"Raymark, Patrick H (1355-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Gugerty, Leo J (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Kowalski, Robin Marie (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"McCubbin, James A (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Muth, Eric R. (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Pak, Chong Hyon (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Pilcher, June J. (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Rosopa, Patrick J (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Sinclair, Robert Raymond (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8910,,"Tyrrell, Richard A (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8950,,"Sinclair, Robert Raymond (1355-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Kowalski, Robin Marie (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Muth, Eric R. (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Pagano, Christopher C (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Pak, Chong Hyon (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Pilcher, June J. (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Porter, Marissa Leigh Shuffler (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Pury, Cynthia L S (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Rosopa, Patrick J (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Sinclair, Robert Raymond (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Switzer, Fred S (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Taylor, Mary A (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PSYC,8970,,"Tyrrell, Richard A (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,8990,,"Muth, Eric R. (1355-CBSHS)",11, 100.00,0,0,0,0,0,0,0,0,0
PSYC,8990,,"Switzer, Fred S (1355-CBSHS)",8, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Britt, Thomas W. (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Gugerty, Leo J (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Muth, Eric R. (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Pagano, Christopher C (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Pury, Cynthia L S (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Raymark, Patrick H (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Sinclair, Robert Raymond (1355-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Stephens, Benjamin R (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Taylor, Mary A (1355-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PSYC,9910,,"Tyrrell, Richard A (1355-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
""
CVT,2250,,"Nicholson, Ronda Keller (0745-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
CVT,3260,,"Walker, Eric J (0745-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
CVT,3360,,"Walker, Eric J (0745-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
CVT,4260,,"Walker, Eric J (0745-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
HLTH,2020,,"Griffin, Sarah F (0745-CBSHS)",17, 76.47,11.76,11.76,0,0,0,0,0,0,0
HLTH,2020,,"Kingree, Jeffrey B (0745-CBSHS)",40, 22.50,62.50,12.50,0,0,0,2.50,0,0,0
HLTH,2020,,"Welsh, Ralph Stewart (0745-CBSHS)",36, 63.89,27.78,8.33,0,0,0,0,0,0,0
HLTH,2030,,"Albury-Crandall, Sonya Rae (0745-CBSHS)",37, 64.86,21.62,10.81,0,0,2.70,0,0,0,0
HLTH,2030,,"Welsh, Ralph Stewart (0745-CBSHS)",82, 84.15,12.20,2.44,0,0,0,1.22,0,0,0
HLTH,2400,,"Williams, Joel Edward (0745-CBSHS)",72, 70.83,16.67,9.72,1.39,0,1.39,0,0,0,0
HLTH,2980,,"Falta, Deborah Alma (0745-CBSHS)",73, 60.27,38.36,1.37,0,0,0,0,0,0,0
HLTH,3100,,"Mayo, Rachel M (0745-CBSHS)",51, 33.33,49.02,13.73,1.96,0,1.96,0,0,0,0
HLTH,3800,,"Chen, Liwei (0745-CBSHS)",60, 36.67,46.67,11.67,1.67,3.33,0,0,0,0,0
HLTH,3950,H,"Spitler, Hugh D (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,3980,,"Meyer, Kathleen M (0745-CBSHS)",22, 72.73,18.18,0,4.55,0,4.55,0,0,0,0
HLTH,4000,,"Kingree, Jeffrey B (0745-CBSHS)",16, 87.50,12.50,0,0,0,0,0,0,0,0
HLTH,4020,,"Kemper, Karen A (0745-CBSHS)",11, 45.45,36.36,9.09,0,0,9.09,0,0,0,0
HLTH,4190,,"Meyer, Kathleen M (0745-CBSHS)",47, 29.79,55.32,8.51,0,0,2.13,0,4.26,0,0
HLTH,4200,,"Meyer, Kathleen M (0745-CBSHS)",36, 63.89,25.00,11.11,0,0,0,0,0,0,0
HLTH,4300,,"Dye, Cheryl Jo (0745-CBSHS)",13, 76.92,23.08,0,0,0,0,0,0,0,0
HLTH,4310,,"Falta, Deborah Alma (0745-CBSHS)",55, 63.64,29.09,3.64,0,1.82,1.82,0,0,0,0
HLTH,4400,,"Sherrill, Windsor Westbrook (0745-CBSHS)",22, 59.09,36.36,4.55,0,0,0,0,0,0,0
HLTH,4600,,"Morrison, Deidra JoLyn (0745-CBSHS)",27, 59.26,33.33,3.70,0,0,3.70,0,0,0,0
HLTH,4780,,"Spitler, Hugh D (0745-CBSHS)",27, 11.11,55.56,29.63,0,0,3.70,0,0,0,0
HLTH,4790,,"Truong, Khoa Dang (0745-CBSHS)",29, 17.24,48.28,24.14,10.34,0,0,0,0,0,0
HLTH,4800,,"Griffin, Sarah F (0745-CBSHS)",34, 70.59,29.41,0,0,0,0,0,0,0,0
HLTH,4900,,"Shi, Lu (0745-CBSHS)",56, 91.07,5.36,1.79,0,0,1.79,0,0,0,0
HLTH,4950,H,"Sherrill, Windsor Westbrook (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4960,H,"Crandall, Lee Alden (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4960,H,"Mayo, Rachel M (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4960,H,"Sherrill, Windsor Westbrook (0745-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
HLTH,4970,,"DiSabatino, Gail A (4001-STUD)",14, 100.00,0,0,0,0,0,0,0,0,0
HLTH,4970,,"Dye, Cheryl Jo (0745-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
HLTH,4970,,"Kemper, Karen A (0745-CBSHS)",11, 100.00,0,0,0,0,0,0,0,0,0
HLTH,4970,,"Sherrill, Windsor Westbrook (0745-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
HLTH,4970,,"Thompson, Martha Parrish (0745-CBSHS)",24, 100.00,0,0,0,0,0,0,0,0,0
HLTH,4970,,"Williams, Joel Edward (0745-CBSHS)",18, 100.00,0,0,0,0,0,0,0,0,0
HLTH,4990,,"Falta, Deborah Alma (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4990,,"Griffin, Sarah F (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4990,,"Kingree, Jeffrey B (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
HLTH,4990,,"Welsh, Ralph Stewart (0745-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
""
HCG,9030,,"Holaday, Bonnie J (0132-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
HCG,9070,,"Chismark, Elisabeth Ann (0743-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
HCG,9100,,"DeLuca, Jane Marie (0743-CBSHS)",11, 100.00,0,0,0,0,0,0,0,0,0
HCG,9890,,"Eggert, Julia A (0743-CBSHS)",19, 100.00,0,0,0,0,0,0,0,0,0
HCG,9910,,"Eggert, Julia A (0743-CBSHS)",11, 0,0,0,0,0,0,0,0,100.00,0
HCG,9910,,"Holaday, Bonnie J (0132-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
HCG,9910,,"Willoughby, Deborah F (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
MHA,7320,,"Crandall, Lee Alden (0745-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
NURS,2980,,"Lanham, Janice Garrison (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,3000,,"Busby, Terry Kaye (0743-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
NURS,3000,,"Lanham, Janice Garrison (0743-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
NURS,3030,,"Ravan, Leslie Anne Marie (0743-CBSHS)",55, 34.55,54.55,9.09,0,0,1.82,0,0,0,0
NURS,3040,,"Vess, Pamela Joy (0743-CBSHS)",52, 98.08,1.92,0,0,0,0,0,0,0,0
NURS,3050,,"Wetsel, Margaret A (0743-CBSHS)",53, 96.23,3.77,0,0,0,0,0,0,0,0
NURS,3070,,"Massa, Kristen Lee (0743-CBSHS)",21, 100.00,0,0,0,0,0,0,0,0,0
NURS,3100,,"Willoughby, Deborah F (0743-CBSHS)",37, 35.14,64.86,0,0,0,0,0,0,0,0
NURS,3110,,"Lanham, Janice Garrison (0743-CBSHS)",39, 94.87,2.56,0,0,2.56,0,0,0,0,0
NURS,3120,,"Pye, Angela K (0743-CBSHS)",38, 42.11,55.26,2.63,0,0,0,0,0,0,0
NURS,3190,,"Smith, Kelly Jordan (1703-HEHD)",20, 80.00,10.00,5.00,0,0,5.00,0,0,0,0
NURS,3200,,"Steck, Mary B (0743-CBSHS)",44, 95.45,4.55,0,0,0,0,0,0,0,0
NURS,3230,,"McIntosh, Tawny Jenna (0743-CBSHS)",53, 100.00,0,0,0,0,0,0,0,0,0
NURS,3300,,"Hernandez, Christina Maria (0743-CBSHS)",17, 100.00,0,0,0,0,0,0,0,0,0
NURS,3300,,"Parker, Veronica G (0743-CBSHS)",11, 90.91,9.09,0,0,0,0,0,0,0,0
NURS,3300,H,"Meehan, Nancy K (0743-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
NURS,3330,,"DeLuca, Jane Marie (0743-CBSHS)",61, 95.08,4.92,0,0,0,0,0,0,0,0
NURS,3330,,"Steck, Mary B (0743-CBSHS)",18, 77.78,22.22,0,0,0,0,0,0,0,0
NURS,3400,,"Murton, Catherine Sikkema (0743-CBSHS)",38, 21.05,65.79,7.89,2.63,2.63,0,0,0,0,0
NURS,3980,,"Davis, Stephanie Clark (0743-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
NURS,4010,,"Garrard, Lindsey Rebecca (0743-CBSHS)",45, 86.67,13.33,0,0,0,0,0,0,0,0
NURS,4030,,"Whitcomb, John Joseph (0743-CBSHS)",43, 86.05,13.95,0,0,0,0,0,0,0,0
NURS,4060,,"Timmons, Shirley Mae (0743-CBSHS)",13, 100.00,0,0,0,0,0,0,0,0,0
NURS,4100,,"Webster, Sheri Smith (0743-CBSHS)",43, 90.70,9.30,0,0,0,0,0,0,0,0
NURS,4110,,"Temples, Heide S. (4054-STUD)",45, 57.78,42.22,0,0,0,0,0,0,0,0
NURS,4120,,"Miller, Lisa B (0743-CBSHS)",45, 77.78,22.22,0,0,0,0,0,0,0,0
NURS,4150,,"Gillespie, Jackie S (0743-CBSHS)",43, 88.37,11.63,0,0,0,0,0,0,0,0
NURS,4250,,"Amerson, Roxanne (0743-CBSHS)",22, 50.00,36.36,13.64,0,0,0,0,0,0,0
NURS,4280,H,"Meehan, Nancy K (0743-CBSHS)",14, 85.71,7.14,7.14,0,0,0,0,0,0,0
NURS,4980,,"Eggert, Julia A (0743-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
NURS,4980,,"Lanham, Janice Garrison (0743-CBSHS)",5, #,#,#,#,#,#,#,#,#,#
NURS,4980,,"Whitcomb, John Joseph (0743-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
NURS,4990,,"Pye, Angela K (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8010,,"Timmons, Shirley Mae (0743-CBSHS)",39, 56.41,35.90,2.56,0,0,5.13,0,0,0,0
NURS,8080,,"Parker, Veronica G (0743-CBSHS)",41, 70.73,24.39,2.44,0,2.44,0,0,0,0,0
NURS,8180,,"Miller, Lisa B (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8190,,"Watt, Paula J (0742-CBSHS)",18, 94.44,0,0,0,0,5.56,0,0,0,0
NURS,8200,,"Temples, Heide S. (4054-STUD)",22, 18.18,63.64,0,0,0,9.09,9.09,0,0,0
NURS,8210,,"Fasolino, Tracy King (0743-CBSHS)",38, 65.79,26.32,0,0,0,5.26,2.63,0,0,0
NURS,8230,,"Davis, Stephanie Clark (0743-CBSHS)",39, 89.74,0,0,0,0,0,10.26,0,0,0
NURS,8270,,"Amerson, Roxanne (0743-CBSHS)",18, 94.44,5.56,0,0,0,0,0,0,0,0
NURS,8310,,"Davis, Stephanie Clark (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8310,,"Eggert, Julia A (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8310,,"Fasolino, Tracy King (0743-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
NURS,8310,,"Holaday, Bonnie J (0132-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8310,,"Miller, Lisa B (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8310,,"Wetsel, Margaret A (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8480,,"Holaday, Bonnie J (0132-CBSHS)",46, 86.96,13.04,0,0,0,0,0,0,0,0
NURS,8790,,"Davis, Stephanie Clark (0743-CBSHS)",10, 100.00,0,0,0,0,0,0,0,0,0
NURS,8790,,"Timmons, Shirley Mae (0743-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
NURS,8840,,"Garrard, Lindsey Rebecca (0743-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
NURS,8850,,"Garrard, Lindsey Rebecca (0743-CBSHS)",26, 88.46,11.54,0,0,0,0,0,0,0,0
""
ANTH,2010,,"Coggeshall, John M (1356-CBSHS)",85, 5.88,21.18,41.18,10.59,11.76,9.41,0,0,0,0
ANTH,2010,,"Rapaport, Lisa G (0314-CSCI)",59, 35.59,32.20,18.64,6.78,3.39,3.39,0,0,0,0
ANTH,2010,,"Vogel, Melissa A (1356-CBSHS)",63, 23.81,31.75,23.81,11.11,4.76,4.76,0,0,0,0
ANTH,3200,,"Coggeshall, John M (1356-CBSHS)",17, 17.65,35.29,23.53,0,0,23.53,0,0,0,0
ANTH,3310,,"Vogel, Melissa A (1356-CBSHS)",24, 29.17,50.00,4.17,4.17,4.17,8.33,0,0,0,0
ANTH,3510,,"Weisensee, Katherine E (1356-CBSHS)",13, 61.54,30.77,0,7.69,0,0,0,0,0,0
ANTH,4040,,"Coggeshall, John M (1356-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
ANTH,4170,,"Williams, E Leslie (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
ANTH,4180,,"Zhang, Yanhua (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
